story,gen,ind,model,temp,valid,validation,fitness,time_llm,time_lean,sgm_sd_sum,sgm_max,lcom_avg,coupling_max
g08-frictionless,3,7,gpt-5.1,0.5,True,,14.53,17.71,5.97,4.429,6.0,0.101,4.0
g08-frictionless,3,8,gpt-5.1,0.5,True,,14.098,29.63,2.8,4.005,6.0,0.093,4.0
g08-frictionless,3,9,gpt-5.1,0.5,True,,15.127,25.67,5.83,5.018,6.0,0.109,4.0
g08-frictionless,4,0,gpt-5.1,0.5,True,,12.52,0.0,0.0,4.433,5.0,0.087,3.0
g08-frictionless,4,1,gpt-5.1,0.5,True,,13.006,0.0,0.0,2.927,8.0,0.079,2.0
g08-frictionless,4,2,gpt-5.1,0.5,True,,14.098,0.0,0.0,4.005,6.0,0.093,4.0
g08-frictionless,4,3,gpt-5.1,0.5,True,,14.44,0.0,0.0,4.334,6.0,0.106,4.0
g08-frictionless,4,4,gpt-5.1,0.5,True,,14.53,0.0,0.0,4.429,6.0,0.101,4.0
g08-frictionless,4,5,gpt-5.1,0.5,True,,13.52,13.64,5.85,4.433,6.0,0.087,3.0
g08-frictionless,4,6,gpt-5.1,0.5,True,,14.134,25.43,2.83,4.057,6.0,0.077,4.0
g08-frictionless,4,7,gpt-5.1,0.5,True,,13.52,16.63,2.81,4.433,6.0,0.087,3.0
g08-frictionless,4,8,gpt-5.1,0.5,True,,14.564,25.6,2.93,4.471,6.0,0.093,4.0
g08-frictionless,4,9,gpt-5.1,0.5,True,,13.53,16.9,3.11,4.433,6.0,0.097,3.0
g08-frictionless,5,0,gpt-5.1,0.5,True,,12.52,0.0,0.0,4.433,5.0,0.087,3.0
g08-frictionless,5,1,gpt-5.1,0.5,True,,13.006,0.0,0.0,2.927,8.0,0.079,2.0
g08-frictionless,5,2,gpt-5.1,0.5,True,,13.52,0.0,0.0,4.433,6.0,0.087,3.0
g08-frictionless,5,3,gpt-5.1,0.5,True,,13.52,0.0,0.0,4.433,6.0,0.087,3.0
g08-frictionless,5,4,gpt-5.1,0.5,True,,13.53,0.0,0.0,4.433,6.0,0.097,3.0
g08-frictionless,5,5,gpt-5.1,0.5,True,,13.516,17.37,3.4,4.433,6.0,0.083,3.0
g08-frictionless,5,6,gpt-5.1,0.5,True,,13.53,15.58,2.81,4.433,6.0,0.097,3.0
g08-frictionless,5,7,gpt-5.1,0.5,True,,13.52,25.77,2.89,4.433,6.0,0.087,3.0
g08-frictionless,5,8,gpt-5.1,0.5,True,,14.044,13.68,2.51,4.933,6.0,0.111,3.0
g08-frictionless,5,9,gpt-5.1,0.5,True,,13.809,28.41,2.87,4.685,6.0,0.124,3.0
g10-scrumalliance,1,0,gemini-3.1-pro-preview,0.5,True,,18.17,31.21,2.99,7.81,8.0,0.36,2.0
g10-scrumalliance,1,1,gemini-3.1-pro-preview,0.5,True,,21.158,39.42,2.81,6.616,11.0,0.542,3.0
g10-scrumalliance,1,2,gemini-3.1-pro-preview,0.5,True,,18.812,33.81,2.8,4.193,11.0,0.619,3.0
g10-scrumalliance,1,3,gemini-3.1-pro-preview,0.5,True,,18.766,45.08,2.84,9.44,7.0,0.326,2.0
g10-scrumalliance,1,4,gemini-3.1-pro-preview,0.5,True,,22.288,39.13,2.75,5.74,14.0,0.548,2.0
g10-scrumalliance,1,5,gemini-3.1-pro-preview,0.5,True,,18.654,34.5,2.76,7.225,9.0,0.429,2.0
g10-scrumalliance,1,6,gemini-3.1-pro-preview,0.5,True,,18.213,38.31,2.73,8.661,6.0,0.552,3.0
g10-scrumalliance,1,7,gemini-3.1-pro-preview,0.5,True,,19.083,44.8,2.79,6.606,10.0,0.477,2.0
g10-scrumalliance,1,8,gemini-3.1-pro-preview,0.5,True,,18.418,43.38,3.06,8.952,7.0,0.466,2.0
g10-scrumalliance,1,9,gemini-3.1-pro-preview,0.5,True,,19.248,36.54,2.79,8.848,8.0,0.4,2.0
g10-scrumalliance,2,0,gemini-3.1-pro-preview,0.5,True,,18.17,0.0,0.0,7.81,8.0,0.36,2.0
g10-scrumalliance,2,1,gemini-3.1-pro-preview,0.5,True,,18.213,0.0,0.0,8.661,6.0,0.552,3.0
g10-scrumalliance,2,2,gemini-3.1-pro-preview,0.5,True,,18.418,0.0,0.0,8.952,7.0,0.466,2.0
g10-scrumalliance,2,3,gemini-3.1-pro-preview,0.5,True,,18.654,0.0,0.0,7.225,9.0,0.429,2.0
g10-scrumalliance,2,4,gemini-3.1-pro-preview,0.5,True,,18.766,0.0,0.0,9.44,7.0,0.326,2.0
g10-scrumalliance,2,5,gemini-3.1-pro-preview,0.5,True,,17.212,40.94,2.7,7.881,5.0,0.331,4.0
g10-scrumalliance,2,6,gemini-3.1-pro-preview,0.5,True,,17.298000000000002,39.62,2.96,7.875,5.0,0.423,4.0
g10-scrumalliance,2,7,gemini-3.1-pro-preview,0.5,True,,15.277,61.17,2.74,7.984,5.0,0.293,2.0
g10-scrumalliance,2,8,gemini-3.1-pro-preview,0.5,True,,16.016,38.29,2.8,8.58,5.0,0.436,2.0
g10-scrumalliance,2,9,gemini-3.1-pro-preview,0.5,True,,17.743,46.37,2.44,8.443,5.0,0.3,4.0
g10-scrumalliance,3,0,gemini-3.1-pro-preview,0.5,True,,15.277,0.0,0.0,7.984,5.0,0.293,2.0
g10-scrumalliance,3,1,gemini-3.1-pro-preview,0.5,True,,16.016,0.0,0.0,8.58,5.0,0.436,2.0
g10-scrumalliance,3,2,gemini-3.1-pro-preview,0.5,True,,17.212,0.0,0.0,7.881,5.0,0.331,4.0
g10-scrumalliance,3,3,gemini-3.1-pro-preview,0.5,True,,17.298000000000002,0.0,0.0,7.875,5.0,0.423,4.0
g10-scrumalliance,3,4,gemini-3.1-pro-preview,0.5,True,,17.743,0.0,0.0,8.443,5.0,0.3,4.0
g10-scrumalliance,3,5,gemini-3.1-pro-preview,0.5,True,,16.333,34.42,2.52,8.035,4.0,0.298,4.0
g10-scrumalliance,3,6,gemini-3.1-pro-preview,0.5,True,,15.791,40.03,2.85,7.458,4.0,0.333,4.0
g10-scrumalliance,3,7,gemini-3.1-pro-preview,0.5,True,,18.218,78.94,3.43,9.94,4.0,0.278,4.0
g10-scrumalliance,3,8,gemini-3.1-pro-preview,0.5,True,,18.11,40.36,2.84,8.81,5.0,0.3,4.0
g10-scrumalliance,3,9,gemini-3.1-pro-preview,0.5,True,,17.13,36.22,2.95,7.886,5.0,0.244,4.0
g10-scrumalliance,4,0,gemini-3.1-pro-preview,0.5,True,,15.277,0.0,0.0,7.984,5.0,0.293,2.0
g10-scrumalliance,4,1,gemini-3.1-pro-preview,0.5,True,,15.791,0.0,0.0,7.458,4.0,0.333,4.0
g10-scrumalliance,4,2,gemini-3.1-pro-preview,0.5,True,,16.016,0.0,0.0,8.58,5.0,0.436,2.0
g10-scrumalliance,4,3,gemini-3.1-pro-preview,0.5,True,,16.333,0.0,0.0,8.035,4.0,0.298,4.0
g10-scrumalliance,4,4,gemini-3.1-pro-preview,0.5,True,,17.13,0.0,0.0,7.886,5.0,0.244,4.0
g10-scrumalliance,4,5,gemini-3.1-pro-preview,0.5,True,,17.942,42.45,5.81,8.625,5.0,0.317,4.0
g10-scrumalliance,4,6,gemini-3.1-pro-preview,0.5,True,,17.627,37.2,2.82,9.16,4.0,0.467,4.0
g10-scrumalliance,4,7,gemini-3.1-pro-preview,0.5,True,,16.714,37.99,2.73,8.401,4.0,0.313,4.0
g10-scrumalliance,4,8,gemini-3.1-pro-preview,0.5,True,,17.012999999999998,43.0,2.76,7.575,5.0,0.438,4.0
g10-scrumalliance,4,9,gemini-3.1-pro-preview,0.5,True,,16.395,55.36,3.47,8.039,4.0,0.356,4.0
g10-scrumalliance,5,0,gemini-3.1-pro-preview,0.5,True,,15.277,0.0,0.0,7.984,5.0,0.293,2.0
g10-scrumalliance,5,1,gemini-3.1-pro-preview,0.5,True,,15.791,0.0,0.0,7.458,4.0,0.333,4.0
g10-scrumalliance,5,2,gemini-3.1-pro-preview,0.5,True,,16.016,0.0,0.0,8.58,5.0,0.436,2.0
g10-scrumalliance,5,3,gemini-3.1-pro-preview,0.5,True,,16.333,0.0,0.0,8.035,4.0,0.298,4.0
g10-scrumalliance,5,4,gemini-3.1-pro-preview,0.5,True,,16.395,0.0,0.0,8.039,4.0,0.356,4.0
g10-scrumalliance,5,5,gemini-3.1-pro-preview,0.5,True,,17.188000000000002,48.42,3.31,8.855,4.0,0.333,4.0
g10-scrumalliance,5,6,gemini-3.1-pro-preview,0.5,True,,16.817,42.99,2.76,8.384,4.0,0.433,4.0
g10-scrumalliance,5,7,gemini-3.1-pro-preview,0.5,True,,17.649,43.25,2.45,9.316,4.0,0.333,4.0
g10-scrumalliance,5,8,gemini-3.1-pro-preview,0.5,True,,16.767,41.33,2.89,8.523,4.0,0.244,4.0
g10-scrumalliance,5,9,gemini-3.1-pro-preview,0.5,True,,18.442,31.85,5.84,8.978,5.0,0.464,4.0
g10-scrumalliance,1,0,gpt-5.1,0.5,True,,39.19,45.51,2.92,19.652,13.0,0.538,6.0
g10-scrumalliance,1,1,gpt-5.1,0.5,True,,39.086,46.78,2.83,20.549,14.0,0.537,4.0
g10-scrumalliance,1,2,gpt-5.1,0.5,True,,42.378,47.49,2.84,18.913,14.0,0.465,9.0
g10-scrumalliance,1,3,gpt-5.1,0.5,True,,41.735,45.12,1.72,20.411,17.0,0.324,4.0
g10-scrumalliance,1,4,gpt-5.1,0.5,True,,36.537,47.19,2.08,15.97,15.0,0.567,5.0
g10-scrumalliance,1,5,gpt-5.1,0.5,True,,46.925,43.21,2.76,15.451,27.0,0.474,4.0
g10-scrumalliance,1,6,gpt-5.1,0.5,True,,40.760000000000005,43.15,2.88,22.356,14.0,0.404,4.0
g10-scrumalliance,1,7,gpt-5.1,0.5,False,Unknown callee: Notification,,46.62,2.82,,,,
g10-scrumalliance,1,8,gpt-5.1,0.5,True,,37.97,50.79,2.86,18.561,14.0,0.409,5.0
g10-scrumalliance,1,9,gpt-5.1,0.5,True,,34.732,44.04,2.36,15.149,14.0,0.583,5.0
g10-scrumalliance,2,0,gpt-5.1,0.5,True,,34.732,0.0,0.0,15.149,14.0,0.583,5.0
g10-scrumalliance,2,1,gpt-5.1,0.5,True,,36.537,0.0,0.0,15.97,15.0,0.567,5.0
g10-scrumalliance,2,2,gpt-5.1,0.5,True,,37.97,0.0,0.0,18.561,14.0,0.409,5.0
g10-scrumalliance,2,3,gpt-5.1,0.5,True,,39.086,0.0,0.0,20.549,14.0,0.537,4.0
g10-scrumalliance,2,4,gpt-5.1,0.5,True,,39.19,0.0,0.0,19.652,13.0,0.538,6.0
g10-scrumalliance,2,5,gpt-5.1,0.5,True,,36.347,24.57,2.79,26.026,5.0,0.321,5.0
g10-scrumalliance,2,6,gpt-5.1,0.5,True,,41.428,50.24,2.81,28.171,7.0,0.257,6.0
g10-scrumalliance,2,7,gpt-5.1,0.5,True,,39.195,24.52,3.79,25.875,7.0,0.32,6.0
g10-scrumalliance,2,8,gpt-5.1,0.5,True,,38.976,29.12,3.25,21.624,12.0,0.352,5.0
g10-scrumalliance,2,9,gpt-5.1,0.5,True,,41.284,60.08,3.59,27.99,7.0,0.294,6.0
g10-scrumalliance,3,0,gpt-5.1,0.5,True,,34.732,0.0,0.0,15.149,14.0,0.583,5.0
g10-scrumalliance,3,1,gpt-5.1,0.5,True,,36.347,0.0,0.0,26.026,5.0,0.321,5.0
g10-scrumalliance,3,2,gpt-5.1,0.5,True,,36.537,0.0,0.0,15.97,15.0,0.567,5.0
g10-scrumalliance,3,3,gpt-5.1,0.5,True,,37.97,0.0,0.0,18.561,14.0,0.409,5.0
g10-scrumalliance,3,4,gpt-5.1,0.5,True,,38.976,0.0,0.0,21.624,12.0,0.352,5.0
g10-scrumalliance,3,5,gpt-5.1,0.5,False,Unknown caller: UserManagement,,37.22,3.23,,,,
g10-scrumalliance,3,6,gpt-5.1,0.5,True,,37.515,40.35,2.87,26.221,6.0,0.294,5.0
g10-scrumalliance,3,7,gpt-5.1,0.5,True,,35.393,53.2,2.74,25.077,5.0,0.316,5.0
g10-scrumalliance,3,8,gpt-5.1,0.5,True,,36.347,28.0,2.69,26.026,5.0,0.321,5.0
g10-scrumalliance,3,9,gpt-5.1,0.5,True,,35.757,36.17,5.91,25.436,5.0,0.321,5.0
g10-scrumalliance,4,0,gpt-5.1,0.5,True,,34.732,0.0,0.0,15.149,14.0,0.583,5.0
g10-scrumalliance,4,1,gpt-5.1,0.5,True,,35.393,0.0,0.0,25.077,5.0,0.316,5.0
g10-scrumalliance,4,2,gpt-5.1,0.5,True,,35.757,0.0,0.0,25.436,5.0,0.321,5.0
g10-scrumalliance,4,3,gpt-5.1,0.5,True,,36.347,0.0,0.0,26.026,5.0,0.321,5.0
g10-scrumalliance,4,4,gpt-5.1,0.5,True,,36.347,0.0,0.0,26.026,5.0,0.321,5.0
g10-scrumalliance,4,5,gpt-5.1,0.5,True,,35.809,44.67,2.88,25.488,5.0,0.321,5.0
g10-scrumalliance,4,6,gpt-5.1,0.5,True,,35.757,51.71,2.75,25.436,5.0,0.321,5.0
g10-scrumalliance,4,7,gpt-5.1,0.5,True,,35.393,30.77,2.63,25.077,5.0,0.316,5.0
g10-scrumalliance,4,8,gpt-5.1,0.5,True,,35.340999999999994,29.69,2.32,25.025,5.0,0.316,5.0
g10-scrumalliance,4,9,gpt-5.1,0.5,False,Invalid JSON / Generation Error,,27.6,0.0,,,,
g10-scrumalliance,5,0,gpt-5.1,0.5,True,,34.732,0.0,0.0,15.149,14.0,0.583,5.0
g10-scrumalliance,5,1,gpt-5.1,0.5,True,,35.340999999999994,0.0,0.0,25.025,5.0,0.316,5.0
g10-scrumalliance,5,2,gpt-5.1,0.5,True,,35.393,0.0,0.0,25.077,5.0,0.316,5.0
g10-scrumalliance,5,3,gpt-5.1,0.5,True,,35.393,0.0,0.0,25.077,5.0,0.316,5.0
g10-scrumalliance,5,4,gpt-5.1,0.5,True,,35.757,0.0,0.0,25.436,5.0,0.321,5.0
g10-scrumalliance,5,5,gpt-5.1,0.5,True,,35.393,35.14,2.86,25.077,5.0,0.316,5.0
g10-scrumalliance,5,6,gpt-5.1,0.5,True,,35.393,50.56,2.83,25.077,5.0,0.316,5.0
g10-scrumalliance,5,7,gpt-5.1,0.5,True,,35.393,59.72,2.9,25.077,5.0,0.316,5.0
g10-scrumalliance,5,8,gpt-5.1,0.5,True,,36.715,31.73,3.03,25.398,6.0,0.317,5.0
g10-scrumalliance,5,9,gpt-5.1,0.5,True,,35.393,48.69,2.98,25.077,5.0,0.316,5.0
g11-nsf,1,0,gemini-3.1-pro-preview,0.5,True,,6.631,20.86,1.99,0.471,5.0,0.16,1.0
g11-nsf,1,1,gemini-3.1-pro-preview,0.5,True,,10.383,29.08,2.91,4.112,4.0,0.271,2.0
g11-nsf,1,2,gemini-3.1-pro-preview,0.5,True,,10.191,42.36,2.24,3.672,5.0,0.519,1.0
g11-nsf,1,3,gemini-3.1-pro-preview,0.5,True,,8.279,28.35,5.94,2.112,4.0,0.167,2.0
g11-nsf,1,4,gemini-3.1-pro-preview,0.5,True,,8.84,34.15,2.86,3.721,4.0,0.119,1.0
g11-nsf,1,5,gemini-3.1-pro-preview,0.5,True,,9.383,19.89,2.35,3.136,5.0,0.247,1.0
g11-nsf,1,6,gemini-3.1-pro-preview,0.5,True,,8.12,28.82,2.59,2.759,4.0,0.361,1.0
g11-nsf,1,7,gemini-3.1-pro-preview,0.5,True,,13.307,43.94,2.87,5.879,5.0,0.428,2.0
g11-nsf,1,8,gemini-3.1-pro-preview,0.5,True,,6.922000000000001,17.62,2.41,1.366,4.0,0.556,1.0
g11-nsf,1,9,gemini-3.1-pro-preview,0.5,True,,11.291,26.61,2.83,3.811,5.0,0.48,2.0
g11-nsf,2,0,gemini-3.1-pro-preview,0.5,True,,6.631,0.0,0.0,0.471,5.0,0.16,1.0
g11-nsf,2,1,gemini-3.1-pro-preview,0.5,True,,6.922000000000001,0.0,0.0,1.366,4.0,0.556,1.0
g11-nsf,2,2,gemini-3.1-pro-preview,0.5,True,,8.12,0.0,0.0,2.759,4.0,0.361,1.0
g11-nsf,2,3,gemini-3.1-pro-preview,0.5,True,,8.279,0.0,0.0,2.112,4.0,0.167,2.0
g11-nsf,2,4,gemini-3.1-pro-preview,0.5,True,,8.84,0.0,0.0,3.721,4.0,0.119,1.0
g11-nsf,2,5,gemini-3.1-pro-preview,0.5,True,,7.182,21.34,2.12,1.876,4.0,0.306,1.0
g11-nsf,2,6,gemini-3.1-pro-preview,0.5,True,,7.763,23.78,2.21,2.319,4.0,0.444,1.0
g11-nsf,2,7,gemini-3.1-pro-preview,0.5,True,,8.076,18.09,5.63,2.886,4.0,0.19,1.0
g11-nsf,2,8,gemini-3.1-pro-preview,0.5,True,,9.559,25.0,5.91,3.202,4.0,0.357,2.0
g11-nsf,2,9,gemini-3.1-pro-preview,0.5,True,,6.7,15.39,2.09,2.414,3.0,0.286,1.0
g11-nsf,3,0,gemini-3.1-pro-preview,0.5,True,,6.631,0.0,0.0,0.471,5.0,0.16,1.0
g11-nsf,3,1,gemini-3.1-pro-preview,0.5,True,,6.7,0.0,0.0,2.414,3.0,0.286,1.0
g11-nsf,3,2,gemini-3.1-pro-preview,0.5,True,,6.922000000000001,0.0,0.0,1.366,4.0,0.556,1.0
g11-nsf,3,3,gemini-3.1-pro-preview,0.5,True,,7.182,0.0,0.0,1.876,4.0,0.306,1.0
g11-nsf,3,4,gemini-3.1-pro-preview,0.5,True,,7.763,0.0,0.0,2.319,4.0,0.444,1.0
g11-nsf,3,5,gemini-3.1-pro-preview,0.5,True,,8.643,22.6,5.21,3.357,3.0,0.286,2.0
g11-nsf,3,6,gemini-3.1-pro-preview,0.5,True,,8.09,24.67,2.69,2.828,4.0,0.262,1.0
g11-nsf,3,7,gemini-3.1-pro-preview,0.5,True,,8.171,16.36,2.23,2.79,4.0,0.381,1.0
g11-nsf,3,8,gemini-3.1-pro-preview,0.5,True,,7.954000000000001,22.06,5.83,2.692,4.0,0.262,1.0
g11-nsf,3,9,gemini-3.1-pro-preview,0.5,True,,6.757,23.16,2.73,1.376,4.0,0.381,1.0
g11-nsf,4,0,gemini-3.1-pro-preview,0.5,True,,6.631,0.0,0.0,0.471,5.0,0.16,1.0
g11-nsf,4,1,gemini-3.1-pro-preview,0.5,True,,6.7,0.0,0.0,2.414,3.0,0.286,1.0
g11-nsf,4,2,gemini-3.1-pro-preview,0.5,True,,6.757,0.0,0.0,1.376,4.0,0.381,1.0
g11-nsf,4,3,gemini-3.1-pro-preview,0.5,True,,6.922000000000001,0.0,0.0,1.366,4.0,0.556,1.0
g11-nsf,4,4,gemini-3.1-pro-preview,0.5,True,,7.182,0.0,0.0,1.876,4.0,0.306,1.0
g11-nsf,4,5,gemini-3.1-pro-preview,0.5,True,,7.228,22.99,2.81,1.847,4.0,0.381,1.0
g11-nsf,4,6,gemini-3.1-pro-preview,0.5,True,,6.824,16.75,2.87,1.443,4.0,0.381,1.0
g11-nsf,4,7,gemini-3.1-pro-preview,0.5,True,,8.161,26.86,2.76,2.828,3.0,0.333,2.0
g11-nsf,4,8,gemini-3.1-pro-preview,0.5,True,,7.906000000000001,29.8,2.94,2.554,4.0,0.352,1.0
g11-nsf,4,9,gemini-3.1-pro-preview,0.5,True,,7.605,23.49,5.97,2.319,4.0,0.286,1.0
g11-nsf,5,0,gemini-3.1-pro-preview,0.5,True,,6.631,0.0,0.0,0.471,5.0,0.16,1.0
g11-nsf,5,1,gemini-3.1-pro-preview,0.5,True,,6.7,0.0,0.0,2.414,3.0,0.286,1.0
g11-nsf,5,2,gemini-3.1-pro-preview,0.5,True,,6.757,0.0,0.0,1.376,4.0,0.381,1.0
g11-nsf,5,3,gemini-3.1-pro-preview,0.5,True,,6.824,0.0,0.0,1.443,4.0,0.381,1.0
g11-nsf,5,4,gemini-3.1-pro-preview,0.5,True,,6.922000000000001,0.0,0.0,1.366,4.0,0.556,1.0
g11-nsf,5,5,gemini-3.1-pro-preview,0.5,True,,7.747,30.89,2.77,2.414,4.0,0.333,1.0
g11-nsf,5,6,gemini-3.1-pro-preview,0.5,True,,7.19,22.52,2.47,1.809,4.0,0.381,1.0
g11-nsf,5,7,gemini-3.1-pro-preview,0.5,True,,7.256,25.0,5.92,1.943,4.0,0.313,1.0
g11-nsf,5,8,gemini-3.1-pro-preview,0.5,True,,7.876,23.89,2.23,2.495,4.0,0.381,1.0
g11-nsf,5,9,gemini-3.1-pro-preview,0.5,True,,7.19,22.6,2.94,1.809,4.0,0.381,1.0
g11-nsf,1,0,gpt-5.1,0.5,True,,27.58,25.26,2.64,8.149,14.0,0.431,5.0
g11-nsf,1,1,gpt-5.1,0.5,True,,27.231,30.15,2.8,6.818,16.0,0.413,4.0
g11-nsf,1,2,gpt-5.1,0.5,True,,19.954,35.09,2.94,4.647,12.0,0.307,3.0
g11-nsf,1,3,gpt-5.1,0.5,True,,26.483,47.45,2.87,9.044,14.0,0.439,3.0
g11-nsf,1,4,gpt-5.1,0.5,True,,23.863999999999997,29.71,2.83,7.414,13.0,0.45,3.0
g11-nsf,1,5,gpt-5.1,0.5,True,,25.426,20.74,5.15,6.943,15.0,0.483,3.0
g11-nsf,1,6,gpt-5.1,0.5,True,,25.498,23.51,2.85,6.19,15.0,0.308,4.0
g11-nsf,1,7,gpt-5.1,0.5,True,,24.933,27.97,2.53,7.615,14.0,0.318,3.0
g11-nsf,1,8,gpt-5.1,0.5,True,,22.826,29.61,2.9,6.433,11.0,0.393,5.0
g11-nsf,1,9,gpt-5.1,0.5,True,,22.806,27.57,2.81,5.37,13.0,0.436,4.0
g11-nsf,2,0,gpt-5.1,0.5,True,,19.954,0.0,0.0,4.647,12.0,0.307,3.0
g11-nsf,2,1,gpt-5.1,0.5,True,,22.806,0.0,0.0,5.37,13.0,0.436,4.0
g11-nsf,2,2,gpt-5.1,0.5,True,,22.826,0.0,0.0,6.433,11.0,0.393,5.0
g11-nsf,2,3,gpt-5.1,0.5,True,,23.863999999999997,0.0,0.0,7.414,13.0,0.45,3.0
g11-nsf,2,4,gpt-5.1,0.5,True,,24.933,0.0,0.0,7.615,14.0,0.318,3.0
g11-nsf,2,5,gpt-5.1,0.5,True,,19.914,22.17,2.78,8.478,7.0,0.436,4.0
g11-nsf,2,6,gpt-5.1,0.5,True,,19.521,34.88,2.98,10.194,5.0,0.327,4.0
g11-nsf,2,7,gpt-5.1,0.5,True,,19.451,20.85,2.39,10.242,6.0,0.209,3.0
g11-nsf,2,8,gpt-5.1,0.5,False,Invalid JSON / Generation Error,,34.87,0.0,,,,
g11-nsf,2,9,gpt-5.1,0.5,True,,18.848,22.25,2.74,7.374,6.0,0.474,5.0
g11-nsf,3,0,gpt-5.1,0.5,True,,18.848,0.0,0.0,7.374,6.0,0.474,5.0
g11-nsf,3,1,gpt-5.1,0.5,True,,19.451,0.0,0.0,10.242,6.0,0.209,3.0
g11-nsf,3,2,gpt-5.1,0.5,True,,19.521,0.0,0.0,10.194,5.0,0.327,4.0
g11-nsf,3,3,gpt-5.1,0.5,True,,19.914,0.0,0.0,8.478,7.0,0.436,4.0
g11-nsf,3,4,gpt-5.1,0.5,True,,19.954,0.0,0.0,4.647,12.0,0.307,3.0
g11-nsf,3,5,gpt-5.1,0.5,True,,19.677,33.78,2.89,10.387,5.0,0.29,4.0
g11-nsf,3,6,gpt-5.1,0.5,True,,18.361,23.57,2.08,10.109,5.0,0.252,3.0
g11-nsf,3,7,gpt-5.1,0.5,True,,19.326,37.43,2.82,10.004,5.0,0.322,4.0
g11-nsf,3,8,gpt-5.1,0.5,True,,19.073,22.58,1.46,9.751,5.0,0.322,4.0
g11-nsf,3,9,gpt-5.1,0.5,True,,19.667,23.17,2.83,10.321,5.0,0.346,4.0
g11-nsf,4,0,gpt-5.1,0.5,True,,18.361,0.0,0.0,10.109,5.0,0.252,3.0
g11-nsf,4,1,gpt-5.1,0.5,True,,18.848,0.0,0.0,7.374,6.0,0.474,5.0
g11-nsf,4,2,gpt-5.1,0.5,True,,19.073,0.0,0.0,9.751,5.0,0.322,4.0
g11-nsf,4,3,gpt-5.1,0.5,True,,19.326,0.0,0.0,10.004,5.0,0.322,4.0
g11-nsf,4,4,gpt-5.1,0.5,True,,19.451,0.0,0.0,10.242,6.0,0.209,3.0
g11-nsf,4,5,gpt-5.1,0.5,True,,18.444000000000003,31.06,2.83,10.194,5.0,0.25,3.0
g11-nsf,4,6,gpt-5.1,0.5,True,,18.385,26.36,2.89,10.137,5.0,0.248,3.0
g11-nsf,4,7,gpt-5.1,0.5,True,,20.058,25.53,2.83,9.783,5.0,0.275,5.0
g11-nsf,4,8,gpt-5.1,0.5,True,,19.387,30.57,2.86,10.07,5.0,0.317,4.0
g11-nsf,4,9,gpt-5.1,0.5,True,,18.439,44.51,2.76,10.194,5.0,0.245,3.0
g11-nsf,5,0,gpt-5.1,0.5,True,,18.361,0.0,0.0,10.109,5.0,0.252,3.0
g11-nsf,5,1,gpt-5.1,0.5,True,,18.385,0.0,0.0,10.137,5.0,0.248,3.0
g11-nsf,5,2,gpt-5.1,0.5,True,,18.439,0.0,0.0,10.194,5.0,0.245,3.0
g11-nsf,5,3,gpt-5.1,0.5,True,,18.444000000000003,0.0,0.0,10.194,5.0,0.25,3.0
g11-nsf,5,4,gpt-5.1,0.5,True,,18.848,0.0,0.0,7.374,6.0,0.474,5.0
g11-nsf,5,5,gpt-5.1,0.5,True,,18.331,28.74,2.87,10.042,5.0,0.289,3.0
g11-nsf,5,6,gpt-5.1,0.5,True,,21.822,38.45,2.71,12.574,5.0,0.248,4.0
g11-nsf,5,7,gpt-5.1,0.5,False,Invalid JSON / Generation Error,,31.42,0.0,,,,
g11-nsf,5,8,gpt-5.1,0.5,True,,18.381,23.48,2.85,10.137,5.0,0.244,3.0
g11-nsf,5,9,gpt-5.1,0.5,True,,18.292,23.46,2.76,10.003,5.0,0.289,3.0
g12-camperplus,1,0,gemini-3.1-pro-preview,0.5,True,,15.787,30.83,1.79,4.417,9.0,0.37,2.0
g12-camperplus,1,1,gemini-3.1-pro-preview,0.5,True,,18.661,32.44,2.8,5.268,10.0,0.393,3.0
g12-camperplus,1,2,gemini-3.1-pro-preview,0.5,True,,18.245,33.26,5.87,5.937,9.0,0.308,3.0
g12-camperplus,1,3,gemini-3.1-pro-preview,0.5,True,,16.422,32.57,2.7,5.062,8.0,0.36,3.0
g12-camperplus,1,4,gemini-3.1-pro-preview,0.5,True,,18.1,52.76,2.65,4.739,10.0,0.361,3.0
g12-camperplus,1,5,gemini-3.1-pro-preview,0.5,True,,15.573,36.63,2.84,5.088,8.0,0.485,2.0
g12-camperplus,1,6,gemini-3.1-pro-preview,0.5,True,,15.704999999999998,41.64,2.85,5.335,8.0,0.37,2.0
g12-camperplus,1,7,gemini-3.1-pro-preview,0.5,True,,16.938,33.81,2.13,5.546,8.0,0.392,3.0
g12-camperplus,1,8,gemini-3.1-pro-preview,0.5,True,,16.598,33.73,5.87,5.11,9.0,0.488,2.0
g12-camperplus,1,9,gemini-3.1-pro-preview,0.5,True,,17.064,37.86,2.8,5.754,8.0,0.31,3.0
g12-camperplus,2,0,gemini-3.1-pro-preview,0.5,True,,15.573,0.0,0.0,5.088,8.0,0.485,2.0
g12-camperplus,2,1,gemini-3.1-pro-preview,0.5,True,,15.704999999999998,0.0,0.0,5.335,8.0,0.37,2.0
g12-camperplus,2,2,gemini-3.1-pro-preview,0.5,True,,15.787,0.0,0.0,4.417,9.0,0.37,2.0
g12-camperplus,2,3,gemini-3.1-pro-preview,0.5,True,,16.422,0.0,0.0,5.062,8.0,0.36,3.0
